#PictureHD,PictureThumbNail,X/East,Y/North,Z/Altitude,Yaw,Pitch,Roll,FligthSpeed,Battery
http://data.flightstream.io/sg/0003/P8290113.jpg,http://data.flightstream.io/sg/0003/tn/P8290113.jpg,5.419977,100.262029,777.62,-2.81,-5.59,-109.27,10,67%
http://data.flightstream.io/sg/0003/P8290114.jpg,http://data.flightstream.io/sg/0003/tn/P8290114.jpg,5.419969,100.262004,777.47,-2.65,-6.8,-109.15,10,67%
http://data.flightstream.io/sg/0003/P8290115.jpg,http://data.flightstream.io/sg/0003/tn/P8290115.jpg,5.419962,100.261985,777.4,-2.26,-7.71,-109.3,10,66%
http://data.flightstream.io/sg/0003/P8290116.jpg,http://data.flightstream.io/sg/0003/tn/P8290116.jpg,5.419953,100.261963,777.25,-1.71,-8.34,-109.58,10,66%
http://data.flightstream.io/sg/0003/P8290117.jpg,http://data.flightstream.io/sg/0003/tn/P8290117.jpg,5.419941,100.261934,777.15,-1.7,-8.52,-110.34,10,66%
http://data.flightstream.io/sg/0003/P8290118.jpg,http://data.flightstream.io/sg/0003/tn/P8290118.jpg,5.419936,100.26192,777.01,-2.11,-8.39,-110.37,9,66%
http://data.flightstream.io/sg/0003/P8290119.jpg,http://data.flightstream.io/sg/0003/tn/P8290119.jpg,5.419926,100.261895,776.93,-1.86,-8.26,-110.47,10,65%
http://data.flightstream.io/sg/0003/P8290120.jpg,http://data.flightstream.io/sg/0003/tn/P8290120.jpg,5.419916,100.261871,776.94,-1.2,-8.34,-110.31,10,65%
http://data.flightstream.io/sg/0003/P8290121.jpg,http://data.flightstream.io/sg/0003/tn/P8290121.jpg,5.419908,100.261851,776.95,-1.19,-8.43,-110.37,9,65%
http://data.flightstream.io/sg/0003/P8290122.jpg,http://data.flightstream.io/sg/0003/tn/P8290122.jpg,5.419899,100.261827,776.81,-1.14,-8.33,-109.7,10,64%
http://data.flightstream.io/sg/0003/P8290123.jpg,http://data.flightstream.io/sg/0003/tn/P8290123.jpg,5.419885,100.261791,776.64,-0.93,-8.2,-109.24,10,64%
http://data.flightstream.io/sg/0003/P8290124.jpg,http://data.flightstream.io/sg/0003/tn/P8290124.jpg,5.419877,100.261765,776.53,-1.99,-7.68,-109.84,10,64%
http://data.flightstream.io/sg/0003/P8290125.jpg,http://data.flightstream.io/sg/0003/tn/P8290125.jpg,5.419868,100.261732,776.5,-2.87,-7.39,-110.21,10,63%
http://data.flightstream.io/sg/0003/P8290126.jpg,http://data.flightstream.io/sg/0003/tn/P8290126.jpg,5.41986,100.261706,776.42,-2.53,-7.88,-110.86,10,63%
http://data.flightstream.io/sg/0003/P8290127.jpg,http://data.flightstream.io/sg/0003/tn/P8290127.jpg,5.41985,100.261676,776.21,-2.11,-8.54,-111.28,9,63%
http://data.flightstream.io/sg/0003/P8290128.jpg,http://data.flightstream.io/sg/0003/tn/P8290128.jpg,5.419841,100.261652,776.11,-1.42,-8.96,-110.77,10,63%
http://data.flightstream.io/sg/0003/P8290129.jpg,http://data.flightstream.io/sg/0003/tn/P8290129.jpg,5.419833,100.261628,776.12,-1.82,-8.91,-110.54,10,62%
http://data.flightstream.io/sg/0003/P8290130.jpg,http://data.flightstream.io/sg/0003/tn/P8290130.jpg,5.419837,100.261579,775.82,3.05,-6.71,-110.42,10,62%
http://data.flightstream.io/sg/0003/P8290131.jpg,http://data.flightstream.io/sg/0003/tn/P8290131.jpg,5.419882,100.261567,775.46,-1.74,-5.36,-110.54,10,62%
http://data.flightstream.io/sg/0003/P8290132.jpg,http://data.flightstream.io/sg/0003/tn/P8290132.jpg,5.419914,100.261553,775.33,-2.54,-4.27,-110.76,10,61%
http://data.flightstream.io/sg/0003/P8290133.jpg,http://data.flightstream.io/sg/0003/tn/P8290133.jpg,5.419941,100.261541,775.31,-2.68,-3.7,-110.6,10,61%
http://data.flightstream.io/sg/0003/P8290134.jpg,http://data.flightstream.io/sg/0003/tn/P8290134.jpg,5.419975,100.261526,775.27,-5.01,-3.3,-110.13,10,61%
http://data.flightstream.io/sg/0003/P8290135.jpg,http://data.flightstream.io/sg/0003/tn/P8290135.jpg,5.419996,100.261515,775.19,-4.47,-0.87,-112.23,9,60%
http://data.flightstream.io/sg/0003/P8290136.jpg,http://data.flightstream.io/sg/0003/tn/P8290136.jpg,5.41999,100.261522,775.01,0.55,1.79,-112.76,10,60%
http://data.flightstream.io/sg/0003/P8290137.jpg,http://data.flightstream.io/sg/0003/tn/P8290137.jpg,5.41999,100.261537,774.78,1.12,-0.59,-112.69,10,60%
http://data.flightstream.io/sg/0003/P8290138.jpg,http://data.flightstream.io/sg/0003/tn/P8290138.jpg,5.42,100.261555,774.56,-1.84,-3.09,-112.12,10,60%
http://data.flightstream.io/sg/0003/P8290139.jpg,http://data.flightstream.io/sg/0003/tn/P8290139.jpg,5.42001,100.261567,774.57,-4.3,-2.09,-111.73,10,59%
http://data.flightstream.io/sg/0003/P8290140.jpg,http://data.flightstream.io/sg/0003/tn/P8290140.jpg,5.42002,100.261582,774.7,-4.28,-0.78,-111.38,10,59%
http://data.flightstream.io/sg/0003/P8290141.jpg,http://data.flightstream.io/sg/0003/tn/P8290141.jpg,5.420029,100.261599,774.69,-3.95,0.54,-111.02,10,59%
http://data.flightstream.io/sg/0003/P8290142.jpg,http://data.flightstream.io/sg/0003/tn/P8290142.jpg,5.420035,100.261617,774.67,-2.32,0.7,-111.88,9,58%
http://data.flightstream.io/sg/0003/P8290143.jpg,http://data.flightstream.io/sg/0003/tn/P8290143.jpg,5.420045,100.261643,774.62,-1.38,-0.75,-112.52,10,58%
http://data.flightstream.io/sg/0003/P8290144.jpg,http://data.flightstream.io/sg/0003/tn/P8290144.jpg,5.420062,100.261675,774.64,-3.46,-1.1,-111.47,10,58%
http://data.flightstream.io/sg/0003/P8290145.jpg,http://data.flightstream.io/sg/0003/tn/P8290145.jpg,5.420075,100.261697,774.65,-4.72,-0.48,-110.56,10,57%
http://data.flightstream.io/sg/0003/P8290146.jpg,http://data.flightstream.io/sg/0003/tn/P8290146.jpg,5.420091,100.261729,774.66,-5.28,-0.04,-110.33,9,57%
http://data.flightstream.io/sg/0003/P8290147.jpg,http://data.flightstream.io/sg/0003/tn/P8290147.jpg,5.4201,100.261753,774.8,-4.01,0.04,-110.57,10,57%
http://data.flightstream.io/sg/0003/P8290148.jpg,http://data.flightstream.io/sg/0003/tn/P8290148.jpg,5.420107,100.261778,774.9,-3.15,0.04,-110.68,10,57%
http://data.flightstream.io/sg/0003/P8290149.jpg,http://data.flightstream.io/sg/0003/tn/P8290149.jpg,5.420123,100.261829,774.82,-3.37,-0.26,-110.49,10,56%
http://data.flightstream.io/sg/0003/P8290150.jpg,http://data.flightstream.io/sg/0003/tn/P8290150.jpg,5.420137,100.261865,774.86,-3.53,-0.7,-112.16,10,56%
http://data.flightstream.io/sg/0003/P8290151.jpg,http://data.flightstream.io/sg/0003/tn/P8290151.jpg,5.420147,100.261892,774.9,-3.77,-1.16,-111.76,10,56%
http://data.flightstream.io/sg/0003/P8290152.jpg,http://data.flightstream.io/sg/0003/tn/P8290152.jpg,5.420158,100.261919,774.82,-4.13,-1.78,-112.02,10,55%
http://data.flightstream.io/sg/0003/P8290153.jpg,http://data.flightstream.io/sg/0003/tn/P8290153.jpg,5.420171,100.261951,774.83,-4.01,-1.76,-111.38,9,55%
http://data.flightstream.io/sg/0003/P8290154.jpg,http://data.flightstream.io/sg/0003/tn/P8290154.jpg,5.42018,100.261976,774.86,-3.83,-0.97,-111.99,10,55%
http://data.flightstream.io/sg/0003/P8290155.jpg,http://data.flightstream.io/sg/0003/tn/P8290155.jpg,5.42019,100.262,774.75,-3.55,-0.64,-112.12,10,54%
http://data.flightstream.io/sg/0003/P8290156.jpg,http://data.flightstream.io/sg/0003/tn/P8290156.jpg,5.420201,100.262024,774.69,-4.18,-0.59,-112.34,10,54%
